TimeUS,wind_vect_x,wind_vect_y,speed,direction
2016-11-15 01:15:55,0.5370425082758596,-1.6783790887836743,1.7622062936448568,287.7434701091691
2016-11-15 01:16:00,-0.041965515339066686,-2.911196432990871,2.9114988881908306,269.17412636233234
2016-11-15 01:16:05,-0.5139846048638355,-4.096767518788736,4.128884144298487,262.84897737344767
2016-11-15 01:16:10,-1.1314983824425975,-4.038005866267034,4.19354026634742,254.34648154577178
2016-11-15 01:16:15,-0.6540401465316916,-4.353303879516885,4.402161194310353,261.4557894044242
2016-11-15 01:16:20,-0.40758021031773606,-4.375119920660207,4.394063716879903,264.67776417821517
2016-11-15 01:16:25,0.015067657470805223,-4.355857062835042,4.35588312356422,270.19819514836377
2016-11-15 01:16:30,0.025439018668977853,-4.005338441630498,4.005419225957985,270.3638965415405
2016-11-15 01:16:35,0.017171195181442993,-3.895724352058092,3.8957621946369363,270.2525411330422
2016-11-15 01:16:40,-0.022725215344967548,-4.48845220647393,4.488509735448188,269.7099116260475
2016-11-15 01:16:45,-0.0926527891044744,-4.362473674717881,4.363457471081317,268.78330135871585
2016-11-15 01:16:50,1.3299309829168433,-3.590394770806395,3.828792372218173,290.3253139195381
2016-11-15 01:16:55,1.1408365699494798,-3.8285587727009993,3.9949180661635446,286.5930402266937
2016-11-15 01:17:00,1.734252833238686,-3.8230589617174062,4.198024858712032,294.40045211768313
2016-11-15 01:17:05,1.3071019069831096,-3.955496315522344,4.165869236707955,288.28624431317314
2016-11-15 01:17:10,1.2968200536056174,-3.9604826167729734,4.167393047121255,288.13051173981063
2016-11-15 01:17:15,1.183641368407984,-3.875781101725417,4.052491337128139,286.98237141319055
2016-11-15 01:17:20,0.9828828490513832,-4.111704225127393,4.227548974274552,283.44399144089317
2016-11-15 01:17:25,1.9102641012569457,-3.1920506102405306,3.719986026168371,300.8981658956993
2016-11-15 01:17:30,1.307025755680676,-2.480939049827861,2.804170981765094,297.781473775947
2016-11-15 01:17:35,1.0403457051821632,-1.2200343904952529,1.6033724147190807,310.4548360614589
2016-11-15 01:17:40,,,,
2016-11-15 01:17:45,,,,
2016-11-15 01:17:50,,,,
2016-11-15 01:17:55,,,,
2016-11-15 01:18:00,,,,
2016-11-15 01:18:05,,,,
2016-11-15 01:18:10,,,,
2016-11-15 01:18:15,,,,
2016-11-15 01:18:20,,,,
2016-11-15 01:18:25,,,,
2016-11-15 01:18:30,,,,
2016-11-15 01:18:35,,,,
2016-11-15 01:18:40,,,,
2016-11-15 01:18:45,,,,
2016-11-15 01:18:50,,,,
2016-11-15 01:18:55,,,,
2016-11-15 01:19:00,,,,
2016-11-15 01:19:05,,,,
2016-11-15 01:19:10,,,,
2016-11-15 01:19:15,,,,
2016-11-15 01:19:20,,,,
2016-11-15 01:19:25,,,,
2016-11-15 01:19:30,0.6280394026925594,-1.6882082019171407,1.8012441323581687,290.40597473548115
2016-11-15 01:19:35,0.5349797559968639,-1.7129403488564205,1.7945383746431336,287.34445250114214
2016-11-15 01:19:40,-0.2198797067032452,-4.006670031251701,4.012698820588261,266.8588491595592
2016-11-15 01:19:45,-0.6166731319713251,-4.725808626997591,4.765873784596082,262.5654530680199
2016-11-15 01:19:50,-0.4692391064115209,-4.734490005691359,4.75768651268421,264.33985409616764
2016-11-15 01:19:55,-0.44220567170275854,-5.196567539256923,5.215348506681488,265.13609194435537
2016-11-15 01:20:00,-0.16203938109831784,-5.008500682162161,5.0111212162794025,268.1469633329325
2016-11-15 01:20:05,0.37817777991741497,-4.748205634479089,4.7632420871211485,274.55379327864745
2016-11-15 01:20:10,0.8164094802222979,-4.705647949021027,4.775944624838383,279.84259287446395
2016-11-15 01:20:15,0.5534274077939971,-5.150060060641454,5.17971046718944,276.13348916883245
2016-11-15 01:20:20,0.8582261238398381,-4.957961588211963,5.031693073889389,279.82061774493513
